"","Plant.Id","Plant.Name","State","Net.Gen","Physical_Unit","Total_Fuel_Consumption","FuelType","Lat","Lon"
"7365",54533,"Southern Minnesota Beet Sugar","MN",0,"short tons","0","SUB",44.8,-95.18
"7366",54533,"Southern Minnesota Beet Sugar","MN",3338,"mcf","1,328,587","SUB",44.8,-95.18
"7367",54533,"Southern Minnesota Beet Sugar","MN",89,"barrels","5,708","SUB",44.8,-95.18
"7368",54533,"Southern Minnesota Beet Sugar","MN",7452,"short tons","161,985","SUB",44.8,-95.18
"7369",54534,"St Josephs Hospital","FL",8328,"mcf","75,947",NA,NA,NA
"7370",54536,"Sumpter Energy Associates","MI",6480,"mcf","197,952",NA,NA,NA
"7371",54537,"Ferndale Generating Station","WA",34,"barrels","0","NG",48.83,-122.69
"7372",54537,"Ferndale Generating Station","WA",290847,"mcf","206,607","NG",48.83,-122.69
"7373",54537,"Ferndale Generating Station","WA",69,"barrels","143","NG",48.83,-122.69
"7374",54537,"Ferndale Generating Station","WA",577898,"mcf","6,634,024","NG",48.83,-122.69
"7375",54538,"Hartwell Energy Facility","GA",1040,"barrels","2,282","NG",34.34,-82.82
"7376",54538,"Hartwell Energy Facility","GA",37099,"mcf","459,352","NG",34.34,-82.82
"7377",54539,"Venice Resources Gas Recovery","MI",13080,"mcf","308,545",NA,NA,NA
"7378",54540,"Charter Dura-Bar","IL",3030,"mcf","55,476",NA,NA,NA
"7379",54547,"Sithe Independence Station","NY",2520210,"mcf","2,050,888","NG",43.5,-76.45
"7380",54547,"Sithe Independence Station","NY",3931720,"mcf","45,363,576","NG",43.5,-76.45
"7381",54548,"Longfalls Facility","NY",8534,"","0",NA,NA,NA
"7382",54549,"Granger Electric Generating Station #1","MI",64269,"mcf","1,391,401",NA,NA,NA
"7383",54550,"ExxonMobil Mobile Bay Onshore","AL",4001,"mcf","226,146","NG",30.43,-88.18
"7384",54550,"ExxonMobil Mobile Bay Onshore","AL",79980,"mcf","1,097,487","NG",30.43,-88.18
"7385",54554,"Spicer Meadow Project","CA",6195,"","0","WAT",38.39,-120
"7386",54555,"Collierville Powerhouse","CA",143402,"","0","WAT",38.14,-120.38
"7387",54556,"Ingredion Incorporated","IL",748,"mcf","11,773","BIT",41.78,-87.82
"7388",54556,"Ingredion Incorporated","IL",239568,"short tons","349,035","BIT",41.78,-87.82
"7389",54556,"Ingredion Incorporated","IL",50014,"mcf","1,559,846","BIT",41.78,-87.82
"7390",54558,"Hazelton B Hydro","ID",23564,"","0","WAT",42.61,-114.09
"7391",54561,"Jefferson Smurfit Santa Clara Mill","CA",15779,"mcf","0","NG",37.37,-121.94
"7392",54561,"Jefferson Smurfit Santa Clara Mill","CA",183974,"mcf","2,035,960","NG",37.37,-121.94
"7393",54562,"Longview Fibre","WA",213980,"short tons","1,034,919","BLQ",46.1,-122.92
"7394",54562,"Longview Fibre","WA",25164,"mcf","1,484,413","BLQ",46.1,-122.92
"7395",54562,"Longview Fibre","WA",0,"barrels","0","BLQ",46.1,-122.92
"7396",54562,"Longview Fibre","WA",61754,"short tons","243,253","BLQ",46.1,-122.92
"7397",54564,"General Mills Inc","NY",3476,"mcf","45,917","NG",42.87,-78.88
"7398",54566,"YKK USA Chestney","GA",0,"barrels","0",NA,NA,NA
"7399",54567,"MM Yolo Power","CA",13461,"mcf","322,547",NA,NA,NA
"7400",54569,"Bayville Central Facility","NJ",241,"barrels","409","SUN",39.91,-74.18
"7401",54569,"Bayville Central Facility","NJ",352,"mcf","3,559","SUN",39.91,-74.18
"7402",54569,"Bayville Central Facility","NJ",4751,"Mcf","80,144","SUN",39.91,-74.18
"7403",54569,"Bayville Central Facility","NJ",278,"","0","SUN",39.91,-74.18
"7404",54572,"Lochmere Hydroelectric Plant","NH",3246,"","0","WAT",43.47,-71.53
"7405",54573,"Wappinger Falls Hydroelectric","NY",6563,"","0","WAT",41.6,-73.92
"7406",54574,"Saranac Facility","NY",65107,"mcf","118,062","NG",44.71,-73.46
"7407",54574,"Saranac Facility","NY",120170,"mcf","1,553,716","NG",44.71,-73.46
"7408",54579,"Rupert Cogen Project","ID",76677,"mcf","877,974","NG",42.61,-113.68
"7409",54580,"Curtis Palmer Hydroelectric","NY",287375,"","0","WAT",43.25,-73.83
"7410",54586,"Tanner Street Generation","MA",1135,"barrels","0","NG",42.63,-71.31
"7411",54586,"Tanner Street Generation","MA",38064,"mcf","162,894","NG",42.63,-71.31
"7412",54586,"Tanner Street Generation","MA",3858,"barrels","6,515","NG",42.63,-71.31
"7413",54586,"Tanner Street Generation","MA",97437,"mcf","962,988","NG",42.63,-71.31
"7414",54592,"Massena Energy Facility","NY",0,"barrels","0","NG",44.95,-74.89
"7415",54592,"Massena Energy Facility","NY",1208,"mcf","5,037","NG",44.95,-74.89
"7416",54592,"Massena Energy Facility","NY",0,"","0","NG",44.95,-74.89
"7417",54592,"Massena Energy Facility","NY",0,"barrels","0","NG",44.95,-74.89
"7418",54592,"Massena Energy Facility","NY",1949,"mcf","24,445","NG",44.95,-74.89
"7419",54592,"Massena Energy Facility","NY",0,"","0","NG",44.95,-74.89
"7420",54592,"Massena Energy Facility","NY",0,"barrels","0","NG",44.95,-74.89
"7421",54593,"Batavia Power Plant","NY",9814,"mcf","0","NG",42.98,-78.16
"7422",54593,"Batavia Power Plant","NY",24396,"mcf","309,707","NG",42.98,-78.16
"7423",54593,"Batavia Power Plant","NY",0,"barrels","0","NG",42.98,-78.16
"7424",54594,"University of Arizona - Biosphere 2","AZ",21,"barrels","67",NA,NA,NA
"7425",54594,"University of Arizona - Biosphere 2","AZ",37,"mcf","678",NA,NA,NA
"7426",54604,"Warner Lambert","MI",0,"barrels","1",NA,NA,NA
"7427",54604,"Warner Lambert","MI",24968,"mcf","345,290",NA,NA,NA
"7428",54604,"Warner Lambert","MI",47,"barrels","47",NA,NA,NA
"7429",54605,"Pratt & Whitney","CT",0,"barrels","0","NG",41.75,-72.64
"7430",54605,"Pratt & Whitney","CT",0,"barrels","0","NG",41.75,-72.64
"7431",54605,"Pratt & Whitney","CT",0,"mcf","0","NG",41.75,-72.64
"7432",54607,"University of Texas at Dallas","TX",0,"barrels","0",NA,NA,NA
"7433",54607,"University of Texas at Dallas","TX",0,"mcf","0",NA,NA,NA
"7434",54618,"Ingredion Winston Salem","NC",3475,"short tons","6,765","WDS",36.03,-80.23
"7435",54618,"Ingredion Winston Salem","NC",1420,"mcf","64,614","WDS",36.03,-80.23
"7436",54618,"Ingredion Winston Salem","NC",50714,"short tons","231,062","WDS",36.03,-80.23
"7437",54620,"Pinetree Power Fitchburg","MA",276,"mcf","4,472","WDS",42.54,-71.85
"7438",54620,"Pinetree Power Fitchburg","MA",118358,"short tons","217,539","WDS",42.54,-71.85
"7439",54623,"Central District Wastewater Treat Plant","FL",14147,"Mcf","303,577",NA,NA,NA
"7440",54624,"South District Wastewater Treatment Plt","FL",486,"mcf","7,249",NA,NA,NA
"7441",54624,"South District Wastewater Treatment Plt","FL",7671,"mcf","65,440",NA,NA,NA
"7442",54624,"South District Wastewater Treatment Plt","FL",11013,"Mcf","140,921",NA,NA,NA
"7443",54625,"Covanta Plymouth Renewable Energy","PA",1290,"barrels","3,980","MSW",40.1,-75.31
"7444",54625,"Covanta Plymouth Renewable Energy","PA",106485,"short tons","266,275","MSW",40.1,-75.31
"7445",54625,"Covanta Plymouth Renewable Energy","PA",102309,"short tons","149,782","MSW",40.1,-75.31
"7446",54626,"Mt Poso Cogeneration","CA",0,"short tons","0","WDS",35.58,-119.01
"7447",54626,"Mt Poso Cogeneration","CA",8046,"mcf","136,171","WDS",35.58,-119.01
"7448",54626,"Mt Poso Cogeneration","CA",0,"short tons","0","WDS",35.58,-119.01
"7449",54626,"Mt Poso Cogeneration","CA",241097,"short tons","271,818","WDS",35.58,-119.01
"7450",54627,"Okeelanta Cogeneration","FL",124083,"short tons","856,565","AB",26.58,-80.75
"7451",54627,"Okeelanta Cogeneration","FL",4,"barrels","47","AB",26.58,-80.75
"7452",54627,"Okeelanta Cogeneration","FL",21677,"mcf","1,195,495","AB",26.58,-80.75
"7453",54627,"Okeelanta Cogeneration","FL",78034,"short tons","319,614","AB",26.58,-80.75
"7454",54628,"Phelps Dodge Refining","TX",29557,"mcf","526,644","NG",31.76,-106.39
"7455",54630,"American Gypsum Cogeneration","CO",18568,"mcf","315,455","NG",39.65,-106.95
"7456",54630,"American Gypsum Cogeneration","CO",30,"barrels","42","NG",39.65,-106.95
"7457",54634,"St Nicholas Cogen Project","PA",4539,"barrels","11,877","WC",40.82,-76.17
"7458",54634,"St Nicholas Cogen Project","PA",655704,"short tons","1,387,199","WC",40.82,-76.17
"7459",54637,"JCO Oxides Olefins Plant","TX",439940,"mcf","8,614,119","NG",29.96,-93.93
"7460",54638,"Johnsonburg Mill","PA",96850,"short tons","134,116","BLQ",41.49,-78.68
"7461",54638,"Johnsonburg Mill","PA",137034,"short tons","422,570","BLQ",41.49,-78.68
"7462",54638,"Johnsonburg Mill","PA",0,"barrels","0","BLQ",41.49,-78.68
"7463",54638,"Johnsonburg Mill","PA",10803,"mcf","363,211","BLQ",41.49,-78.68
"7464",54639,"Berlin Gorham","NH",142301,"","0","WAT",44.39,-71.16
"7465",54640,"NAEA Lakewood LLC","NJ",4725,"barrels","0","NG",40.06,-74.17
"7466",54640,"NAEA Lakewood LLC","NJ",341165,"mcf","0","NG",40.06,-74.17
"7467",54640,"NAEA Lakewood LLC","NJ",11186,"barrels","23,925","NG",40.06,-74.17
"7468",54640,"NAEA Lakewood LLC","NJ",750912,"mcf","8,720,436","NG",40.06,-74.17
"7469",54646,"Kalaeloa Cogen Plant","HI",1731,"barrels","5,370","RFO",21.3,-158.1
"7470",54646,"Kalaeloa Cogen Plant","HI",307374,"barrels","0","RFO",21.3,-158.1
"7471",54646,"Kalaeloa Cogen Plant","HI",3262,"barrels","6,675","RFO",21.3,-158.1
"7472",54646,"Kalaeloa Cogen Plant","HI",1055433,"barrels","1,985,130","RFO",21.3,-158.1
"7473",54647,"TPC Windfarms LLC","CA",74716,"","0","WND",35.05,-118.26
"7474",54650,"Swanmill Windfarm I","CA",28874,"","0","WND",33.92,-116.56
"7475",54653,"Kanaka","CA",138,"","0","WAT",39.56,-121.3
"7476",54654,"Kekawaka Power House","CA",3055,"","0","WAT",40.09,-123.51
"7477",54655,"Schoolfield Dam","VA",14608,"","0","WAT",36.58,-79.43
"7478",54656,"International Paper Riegelwood Mill","NC",0,"short tons","0","BLQ",34.35,-78.21
"7479",54656,"International Paper Riegelwood Mill","NC",0,"short tons","0","BLQ",34.35,-78.21
"7480",54656,"International Paper Riegelwood Mill","NC",314042,"short tons","1,187,316","BLQ",34.35,-78.21
"7481",54656,"International Paper Riegelwood Mill","NC",51062,"mcf","2,297,887","BLQ",34.35,-78.21
"7482",54656,"International Paper Riegelwood Mill","NC",5363,"barrels","38,279","BLQ",34.35,-78.21
"7483",54656,"International Paper Riegelwood Mill","NC",1211,"short tons","11,387","BLQ",34.35,-78.21
"7484",54656,"International Paper Riegelwood Mill","NC",9211,"short tons","45,843","BLQ",34.35,-78.21
"7485",54659,"Kankakee Gas Recovery","IL",7875,"mcf","175,275",NA,NA,NA
"7486",54661,"Pheasant Run Landfill Gas Recovery","WI",60600,"mcf","1,491,912",NA,NA,NA
"7487",54662,"Woodland Landfill Gas Recovery","IL",35082,"mcf","733,247",NA,NA,NA
"7488",54663,"Turnkey Landfill Gas Recovery","NH",20712,"mcf","791,470","LFG",43.24,-70.97
"7489",54663,"Turnkey Landfill Gas Recovery","NH",6438,"mcf","168,876","LFG",43.24,-70.97
"7490",54665,"Steamboat II","NV",68902,"","0","GEO",39.4,-119.75
"7491",54666,"Steamboat III","NV",73873,"","0","GEO",39.4,-119.75
"7492",54667,"Chino Mines","NM",0,"mcf","0","NG",32.7,-108.12
"7493",54667,"Chino Mines","NM",856,"mcf","12,651","NG",32.7,-108.12
"7494",54668,"Falls River Hydro","ID",40347,"","0","WAT",44.06,-111.35
"7495",54674,"Ford Hydro LP","ID",2994,"","0","WAT",46.38,-115.95
"7496",54675,"Spartanburg Water System","SC",2352,"","0",NA,NA,NA
"7497",54675,"Spartanburg Water System","SC",133,"barrels","223",NA,NA,NA
"7498",54676,"Oyster Creek Unit VIII","TX",469755,"mcf","2,279,477","NG",28.98,-95.34
"7499",54676,"Oyster Creek Unit VIII","TX",44855,"mcf","2,487,856","NG",28.98,-95.34
"7500",54676,"Oyster Creek Unit VIII","TX",1668036,"mcf","20,012,923","NG",28.98,-95.34
"7501",54676,"Oyster Creek Unit VIII","TX",0,"mcf","0","NG",28.98,-95.34
"7502",54677,"CII Carbon LLC","LA",0,"mcf","0","PC",29.93,-89.98
"7503",54677,"CII Carbon LLC","LA",0,"short tons","0","PC",29.93,-89.98
"7504",54677,"CII Carbon LLC","LA",48500,"","0","PC",29.93,-89.98
"7505",54678,"Sidney A Murray Jr Hydroelectric","LA",999036,"","0","WAT",31.09,-91.62
"7506",54679,"Boulder City Lakewood Hydro","CO",7757,"","0","WAT",40.01,-105.33
"7507",54680,"Boulder City Betasso Hydro Plant","CO",7757,"","0","WAT",40.01,-105.33
"7508",54681,"Difwind Farms Ltd I","CA",12461,"","0","WND",33.96,-116.54
"7509",54682,"Difwind Farms Ltd II","CA",4120,"","0","WND",33.96,-116.54
"7510",54685,"Difwind Farms Ltd V","CA",16161,"","0","WND",33.92,-116.56
"7511",54686,"Difwind Farms Ltd VI","CA",34060,"","0","WND",35.05,-118.17
"7512",54687,"Difwind Farms Ltd VIII","CA",0,"","0","WND",35.05,-118.17
"7513",54689,"Heber Geothermal","CA",20043,"","0","GEO",32.71,-115.52
"7514",54689,"Heber Geothermal","CA",301899,"","0","GEO",32.71,-115.52
"7515",54690,"Amalgamated Sugar LLC Nampa","ID",49551,"short tons","32,329","BIT",43.61,-116.58
"7516",54690,"Amalgamated Sugar LLC Nampa","ID",165,"mcf","2,605","BIT",43.61,-116.58
"7517",54690,"Amalgamated Sugar LLC Nampa","ID",0,"short tons","0","BIT",43.61,-116.58
"7518",54691,"Lower Beaver Falls Project","NY",4145,"","0",NA,NA,NA
"7519",54693,"York Generation Company LLC","PA",1909,"mcf","1,171","NG",39.99,-76.68
"7520",54693,"York Generation Company LLC","PA",5854,"mcf","72,068","NG",39.99,-76.68
"7521",54694,"Yuma Cogeneration Associates","AZ",0,"barrels","0","NG",32.73,-114.65
"7522",54694,"Yuma Cogeneration Associates","AZ",7664,"mcf","1,274","NG",32.73,-114.65
"7523",54694,"Yuma Cogeneration Associates","AZ",0,"barrels","0","NG",32.73,-114.65
"7524",54694,"Yuma Cogeneration Associates","AZ",19507,"mcf","239,054","NG",32.73,-114.65
"7525",54700,"Metro Methane Recovery Facility","IA",91674,"mcf","1,935,196",NA,NA,NA
"7526",54705,"Toca Plant","LA",0,"mcf","0",NA,NA,NA
"7527",54707,"Hunterdon Cogen Facility","NJ",0,"barrels","0","NG",40.63,-74.94
"7528",54707,"Hunterdon Cogen Facility","NJ",40,"mcf","760","NG",40.63,-74.94
"7529",54710,"Alliant SBD 9205 A Y McDonald","IA",0,"barrels","62",NA,NA,NA
"7530",54712,"Alliant SBD 9201 Norplex","IA",0,"barrels","105",NA,NA,NA
"7531",54714,"Alliant SBD 8501 Aegon LI","IA",0,"barrels","35",NA,NA,NA
"7532",54715,"Alliant SBD 9107 JBS USA","IA",0,"barrels","328",NA,NA,NA
"7533",54716,"Alliant SBD 8602 Marion Sub","IA",22,"barrels","56",NA,NA,NA
"7534",54717,"Alliant SBD 9106 Rockwell CR","IA",0,"barrels","491",NA,NA,NA
"7535",54718,"Alliant SBD 9206 Donaldson","IA",0,"barrels","12",NA,NA,NA
"7536",54719,"Alliant SBD 9203 Profol","IA",325,"barrels","564",NA,NA,NA
"7537",54720,"Alliant SBD 8601 Quad Graphics","IA",0,"barrels","0",NA,NA,NA
"7538",54721,"Warm Springs Power Enterprises","OR",81909,"","0","WAT",44.72,-121.25
"7539",54723,"I 95 Landfill Phase II","VA",13053,"mcf","331,937",NA,NA,NA
"7540",54724,"Ormesa II","CA",73670,"","0","GEO",32.79,-115.25
"7541",54729,"Taylor Draw Hydroelectric Facility","CO",10732,"","0","WAT",40.11,-108.71
"7542",54730,"Shell Offshore Yellowhammer","AL",14341,"mcf","256,829","NG",30.4,-88.13
"7543",54731,"Hendricks Regional Health","IN",53,"barrels","106",NA,NA,NA
"7544",54731,"Hendricks Regional Health","IN",0,"mcf","0",NA,NA,NA
"7545",54734,"Freeport McMoRan","NM",5,"barrels","10",NA,NA,NA
"7546",54734,"Freeport McMoRan","NM",0,"mcf","0",NA,NA,NA
"7547",54735,"Alliant SBD 9301 Prairie Farms","IA",0,"barrels","50",NA,NA,NA
"7548",54746,"Wheelabrator Falls","PA",163981,"short tons","326,482","MSW",40.16,-74.77
"7549",54746,"Wheelabrator Falls","PA",157552,"short tons","183,643","MSW",40.16,-74.77
"7550",54746,"Wheelabrator Falls","PA",0,"mcf","0","MSW",40.16,-74.77
"7551",54748,"Port Neches Plant","TX",268533,"mcf","3,912,484","NG",29.98,-93.95
"7552",54749,"Goal Line LP","CA",4084,"mcf","0","NG",33.12,-117.1
"7553",54749,"Goal Line LP","CA",18713,"mcf","196,728","NG",33.12,-117.1
"7554",54750,"Coram Tehachapi","CA",13012,"","0","WND",35.07,-118.34
"7555",54751,"Genesee Power Station LP","MI",227,"mcf","2,817","WDS",43.09,-83.67
"7556",54751,"Genesee Power Station LP","MI",3856,"short tons","2,024","WDS",43.09,-83.67
"7557",54751,"Genesee Power Station LP","MI",66836,"short tons","107,639","WDS",43.09,-83.67
"7558",54752,"Weyerhaeuser Pine Hill Operations","AL",230,"short tons","328","WDS",31.97,-87.48
"7559",54752,"Weyerhaeuser Pine Hill Operations","AL",182969,"short tons","657,162","WDS",31.97,-87.48
"7560",54752,"Weyerhaeuser Pine Hill Operations","AL",0,"barrels","0","WDS",31.97,-87.48
"7561",54752,"Weyerhaeuser Pine Hill Operations","AL",47894,"mcf","1,863,094","WDS",31.97,-87.48
"7562",54752,"Weyerhaeuser Pine Hill Operations","AL",1828,"barrels","11,575","WDS",31.97,-87.48
"7563",54752,"Weyerhaeuser Pine Hill Operations","AL",143652,"short tons","315,983","WDS",31.97,-87.48
"7564",54753,"Lateral 10 Ventures","ID",5927,"","0","WAT",42.65,-114.89
"7565",54755,"Roanoke Valley Energy Facility II","NC",20956,"short tons","12,007","BIT",36.44,-77.62
"7566",54755,"Roanoke Valley Energy Facility II","NC",2837,"barrels","9,145","BIT",36.44,-77.62
"7567",54756,"Ottawa Generating Station","MI",42428,"mcf","994,343",NA,NA,NA
"7568",54757,"Grand Blanc Generating Station","MI",54034,"mcf","1,341,408",NA,NA,NA
"7569",54758,"Wheelabrator Lisbon","CT",54737,"short tons","122,162","MSW",41.58,-72.04
"7570",54758,"Wheelabrator Lisbon","CT",52590,"short tons","68,716","MSW",41.58,-72.04
"7571",54761,"Hermiston Generating Plant","OR",847616,"mcf","0","NG",45.8,-119.37
"7572",54761,"Hermiston Generating Plant","OR",1539627,"mcf","17,700,562","NG",45.8,-119.37
"7573",54763,"Rock-Tenn Mill","AL",18355,"short tons","41,247","BLQ",32.45,-87.98
"7574",54763,"Rock-Tenn Mill","AL",141990,"short tons","687,221","BLQ",32.45,-87.98
"7575",54763,"Rock-Tenn Mill","AL",1036,"barrels","11,063","BLQ",32.45,-87.98
"7576",54763,"Rock-Tenn Mill","AL",13668,"mcf","815,578","BLQ",32.45,-87.98
"7577",54763,"Rock-Tenn Mill","AL",26138,"short tons","99,690","BLQ",32.45,-87.98
"7578",54766,"Boydton Plank Road Cogen Plant","VA",260,"barrels","448",NA,NA,NA
"7579",54766,"Boydton Plank Road Cogen Plant","VA",0,"mcf","0",NA,NA,NA
"7580",54766,"Boydton Plank Road Cogen Plant","VA",0,"barrels","0",NA,NA,NA
"7581",54768,"Live Oak Cogen","CA",131728,"mcf","1,164,638","NG",35.48,-119.03
"7582",54769,"NYU Lutheran Medical Center","NY",7633,"mcf","75,666",NA,NA,NA
"7583",54772,"South Glens Falls Hydroelectric","NY",63687,"","0","WAT",43.3,-73.64
"7584",54775,"University of Iowa Main Power Plant","IA",4,"barrels","39","BIT",41.66,-91.54
"7585",54775,"University of Iowa Main Power Plant","IA",153,"mcf","7,523","BIT",41.66,-91.54
"7586",54775,"University of Iowa Main Power Plant","IA",35753,"short tons","61,535","BIT",41.66,-91.54
"7587",54775,"University of Iowa Main Power Plant","IA",17823,"mcf","711,690","BIT",41.66,-91.54
"7588",54775,"University of Iowa Main Power Plant","IA",12740,"short tons","32,859","BIT",41.66,-91.54
"7589",54775,"University of Iowa Main Power Plant","IA",1995,"short tons","4,917","BIT",41.66,-91.54
"7590",54779,"Oklahoma State University","OK",0,"barrels","0",NA,NA,NA
"7591",54779,"Oklahoma State University","OK",0,"mcf","415,787",NA,NA,NA
"7592",54780,"University of Illinois Abbott Power Plt","IL",0,"barrels","0","NG",40.11,-88.24
"7593",54780,"University of Illinois Abbott Power Plt","IL",214941,"mcf","2,357,771","NG",40.11,-88.24
"7594",54780,"University of Illinois Abbott Power Plt","IL",21931,"short tons","20,507","NG",40.11,-88.24
"7595",54780,"University of Illinois Abbott Power Plt","IL",0,"barrels","0","NG",40.11,-88.24
"7596",54780,"University of Illinois Abbott Power Plt","IL",55161,"mcf","1,207,734","NG",40.11,-88.24
"7597",54781,"Suffolk Energy Partners LP","VA",22847,"mcf","620,908",NA,NA,NA
"7598",54782,"Seneca Energy","NY",139757,"mcf","2,745,770",NA,NA,NA
"7599",54785,"Grays Ferry Cogeneration","PA",0,"barrels","0","NG",39.94,-75.19
"7600",54785,"Grays Ferry Cogeneration","PA",310555,"mcf","2,363,402","NG",39.94,-75.19
"7601",54785,"Grays Ferry Cogeneration","PA",0,"barrels","0","NG",39.94,-75.19
"7602",54785,"Grays Ferry Cogeneration","PA",744201,"mcf","10,461,339","NG",39.94,-75.19
"7603",54788,"Evanston Township High School","IL",0,"mcf","0",NA,NA,NA
"7604",54789,"Georgia-Pacific Brewton Mill","AL",143562,"short tons","613,162","BLQ",31.08,-87.11
"7605",54789,"Georgia-Pacific Brewton Mill","AL",0,"barrels","0","BLQ",31.08,-87.11
"7606",54789,"Georgia-Pacific Brewton Mill","AL",85134,"mcf","4,237,404","BLQ",31.08,-87.11
"7607",54789,"Georgia-Pacific Brewton Mill","AL",0,"","0","BLQ",31.08,-87.11
"7608",54789,"Georgia-Pacific Brewton Mill","AL",8132,"barrels","67,122","BLQ",31.08,-87.11
"7609",54789,"Georgia-Pacific Brewton Mill","AL",0,"short tons","0","BLQ",31.08,-87.11
"7610",54789,"Georgia-Pacific Brewton Mill","AL",37377,"short tons","253,110","BLQ",31.08,-87.11
"7611",54790,"CSL Behring LLC","IL",32057,"mcf","469,250","NG",41.16,-87.85
